trip_id,origin_node_id,destination_node_id,departure_time_s,mode,dest_source
t29580,n86405,n128095,29125,car,schedule
t29581,n14874,n4149,29126,car,schedule
t29582,n5023,n32681,29126,car,schedule
t29583,n55717,n69629,29126,car,schedule
t29584,n59279,n91132,29126,car,schedule
t29585,n74168,n76431,29126,car,schedule
t29586,n788,n133089,29126,car,schedule
t29587,n83747,n29690,29126,car,schedule
t29588,n11640,n58019,29127,car,schedule
t29589,n118605,n19447,29127,car,schedule
t29590,n12651,n80459,29127,car,schedule
t29591,n12685,n69093,29127,car,schedule
t29592,n127666,n46619,29127,car,schedule
t29593,n135877,n83225,29127,car,schedule
t29594,n26109,n56336,29127,car,schedule
t29595,n26782,n50460,29127,car,schedule
t29596,n31246,n6334,29127,car,schedule
t29597,n3986,n128514,29127,car,schedule
t29598,n51324,n89951,29127,car,schedule
t29599,n74027,n10467,29127,car,schedule
t29600,n123567,n32681,29128,car,schedule
t29601,n20439,n63129,29128,car,schedule
t29602,n24904,n59723,29128,car,schedule
t29603,n59697,n49196,29128,transit,schedule
t29604,n62699,n36773,29128,car,schedule
t29605,n69120,n82953,29128,car,schedule
t29606,n7180,n45192,29128,car,schedule
t29607,n78037,n84794,29128,car,schedule
t29608,n10094,n75030,29129,car,schedule
t29609,n119204,n60322,29129,car,schedule
t29610,n17893,n132194,29129,car,schedule
t29611,n17961,n24458,29129,car,schedule
t29612,n23258,n137952,29129,car,schedule
t29613,n23491,n147400,29129,car,schedule
t29614,n3971,n42109,29129,car,schedule
t29615,n48881,n90512,29129,car,schedule
t29616,n5037,n103057,29129,car,schedule
t29617,n5759,n89438,29129,car,schedule
t29618,n113765,n37615,29130,car,schedule
t29619,n11643,n46211,29130,car,schedule
t29620,n146729,n115220,29130,car,schedule
t29621,n152772,n79104,29130,car,schedule
t29622,n19808,n487,29130,car,schedule
t29623,n7073,n57667,29130,car,schedule
t29624,n7653,n145252,29130,car,schedule
t29625,n2433,n72267,29131,car,schedule
t29626,n24924,n57274,29131,car,schedule
t29627,n3495,n25317,29131,car,schedule
t29628,n5304,n39592,29131,car,schedule
t29629,n5601,n61511,29131,car,schedule
t29630,n57210,n80548,29131,car,schedule
t29631,n68885,n4776,29131,car,schedule
t29632,n7279,n125086,29131,car,schedule
t29633,n83900,n89876,29131,car,schedule
t29634,n8968,n42663,29131,car,schedule
t29635,n1217,n138574,29132,car,schedule
t29636,n14403,n19433,29132,car,schedule
t29637,n23327,n54677,29132,car,schedule
t29638,n23495,n65845,29132,car,schedule
t29639,n25020,n71391,29132,car,schedule
t29640,n2836,n137991,29132,car,schedule
t29641,n32124,n50597,29132,car,schedule
t29642,n3286,n9294,29132,car,schedule
t29643,n103202,n155898,29133,car,schedule
t29644,n157033,n84794,29133,car,schedule
t29645,n16451,n30246,29133,car,schedule
t29646,n17890,n43364,29133,car,schedule
t29647,n20002,n65249,29133,car,schedule
t29648,n2786,n59801,29133,car,schedule
t29649,n75336,n42562,29133,car,schedule
t29650,n141238,n32681,29134,car,schedule
t29651,n17951,n15966,29134,car,schedule
t29652,n18299,n56663,29134,car,schedule
t29653,n41337,n24560,29134,car,schedule
t29654,n54957,n13292,29134,car,schedule
t29655,n5601,n61511,29134,car,schedule
t29656,n66770,n56835,29134,car,schedule
t29657,n77640,n15342,29134,car,schedule
t29658,n10912,n119061,29135,car,schedule
t29659,n114140,n10489,29135,car,schedule
t29660,n13803,n149466,29135,car,schedule
t29661,n18391,n10662,29135,car,schedule
t29662,n39212,n128614,29135,car,schedule
t29663,n137360,n117947,29136,car,schedule
t29664,n143609,n41292,29136,car,schedule
t29665,n20274,n102429,29136,car,schedule
t29666,n22577,n129804,29136,car,schedule
t29667,n23688,n142254,29136,car,schedule
t29668,n24808,n11042,29136,car,schedule
t29669,n33473,n74760,29136,car,schedule
t29670,n4735,n57202,29136,car,schedule
t29671,n11469,n119650,29137,car,schedule
t29672,n129726,n119061,29137,car,schedule
t29673,n138813,n138549,29137,car,schedule
t29674,n16114,n46525,29137,car,schedule
t29675,n1990,n6052,29137,car,schedule
t29676,n24978,n121917,29137,car,schedule
t29677,n28463,n74434,29137,car,schedule
t29678,n31414,n95462,29137,car,schedule
t29679,n5074,n120665,29137,car,schedule
t29680,n52919,n16719,29137,car,schedule
t29681,n76174,n121961,29137,car,schedule
t29682,n138750,n3645,29138,car,schedule
t29683,n140351,n97707,29138,car,schedule
t29684,n14577,n158446,29138,car,schedule
t29685,n19424,n39592,29138,car,schedule
t29686,n22985,n130811,29138,car,schedule
t29687,n55193,n130643,29138,car,schedule
t29688,n76509,n47443,29138,car,schedule
t29689,n11640,n154491,29139,car,schedule
t29690,n128239,n102420,29139,car,schedule
t29691,n23950,n13683,29139,car,schedule
t29692,n30090,n26291,29139,car,schedule
t29693,n31414,n130711,29139,car,schedule
t29694,n59101,n72097,29139,car,schedule
t29695,n63103,n30208,29139,car,schedule
t29696,n67837,n109236,29139,car,schedule
t29697,n72029,n65661,29139,car,schedule
t29698,n8033,n47029,29139,car,schedule
t29699,n8129,n132649,29139,car,schedule
t29700,n87206,n18641,29139,car,schedule
t29701,n12693,n63079,29140,car,schedule
t29702,n13282,n96767,29140,car,schedule
t29703,n17512,n4149,29140,car,schedule
t29704,n17859,n123055,29140,car,schedule
t29705,n22442,n136492,29140,car,schedule
t29706,n4568,n76985,29140,car,schedule
t29707,n5939,n134918,29140,car,schedule
t29708,n6465,n110750,29140,car,schedule
t29709,n110901,n94068,29141,car,schedule
t29710,n11152,n36715,29141,car,schedule
t29711,n1120,n130957,29141,car,schedule
t29712,n12845,n49329,29141,car,schedule
t29713,n213,n16719,29141,car,schedule
t29714,n26782,n92002,29141,car,schedule
t29715,n41292,n102588,29141,car,schedule
t29716,n93320,n110722,29141,car,schedule
t29717,n1099,n133363,29142,car,schedule
t29718,n43703,n84371,29142,car,schedule
t29719,n45069,n87423,29142,car,schedule
t29720,n4738,n136561,29142,car,schedule
t29721,n9901,n90870,29142,car,schedule
t29722,n10989,n80548,29143,car,schedule
t29723,n21391,n75168,29143,car,schedule
t29724,n51002,n62858,29143,car,schedule
t29725,n5369,n146536,29143,car,schedule
t29726,n5386,n19461,29143,car,schedule
t29727,n553,n32681,29143,car,schedule
t29728,n5774,n13574,29143,car,schedule
t29729,n65301,n74920,29143,car,schedule
t29730,n66242,n89876,29143,transit,schedule
t29731,n72589,n114339,29143,car,schedule
t29732,n7296,n57256,29143,car,schedule
t29733,n83375,n37057,29143,car,schedule
t29734,n84446,n120636,29143,car,schedule
t29735,n108543,n50538,29144,car,schedule
t29736,n1356,n113302,29144,car,schedule
t29737,n153128,n30417,29144,car,schedule
t29738,n17906,n80548,29144,car,schedule
t29739,n3871,n79323,29144,car,schedule
t29740,n4533,n57817,29144,car,schedule
t29741,n48029,n23176,29144,car,schedule
t29742,n58633,n49496,29144,car,schedule
t29743,n6311,n107026,29144,car,schedule
t29744,n6359,n142863,29144,car,schedule
t29745,n72097,n77370,29144,car,schedule
t29746,n954,n49104,29144,car,schedule
t29747,n15341,n68186,29145,car,schedule
t29748,n23256,n82250,29145,car,schedule
t29749,n25404,n37057,29145,car,schedule
t29750,n37940,n148382,29145,car,schedule
t29751,n44142,n79977,29145,car,schedule
t29752,n10742,n88989,29146,car,schedule
t29753,n119596,n16719,29146,car,schedule
t29754,n126988,n64953,29146,car,schedule
t29755,n131113,n102420,29146,car,schedule
t29756,n135877,n95496,29146,car,schedule
t29757,n16716,n35418,29146,car,schedule
t29758,n23396,n23535,29146,car,schedule
t29759,n30577,n53218,29146,car,schedule
t29760,n57205,n119061,29146,car,schedule
t29761,n71127,n66439,29146,car,schedule
t29762,n76059,n7337,29146,car,schedule
t29763,n85360,n103363,29146,car,schedule
t29764,n9011,n9616,29146,car,schedule
t29765,n133788,n65667,29147,car,schedule
t29766,n147429,n80569,29147,car,schedule
t29767,n17510,n113120,29147,car,schedule
t29768,n19111,n5282,29147,car,schedule
t29769,n20577,n154074,29147,car,schedule
t29770,n101999,n66854,29148,car,schedule
t29771,n107576,n58384,29148,car,schedule
t29772,n13050,n14683,29148,car,schedule
t29773,n13675,n20850,29148,car,schedule
t29774,n2429,n20837,29148,car,schedule
t29775,n24406,n89876,29148,car,schedule
t29776,n70441,n110509,29148,car,schedule
t29777,n7052,n43837,29148,car,schedule
t29778,n77640,n109057,29148,car,schedule
t29779,n123901,n95259,29149,car,schedule
t29780,n129201,n34712,29149,car,schedule
t29781,n17831,n154949,29149,car,schedule
t29782,n20436,n128057,29149,car,schedule
t29783,n49837,n29869,29149,car,schedule
t29784,n5606,n43474,29149,car,schedule
t29785,n100758,n50597,29150,car,schedule
t29786,n129522,n5587,29150,car,schedule
t29787,n131465,n17976,29150,car,schedule
t29788,n134179,n123340,29150,car,schedule
t29789,n136594,n110271,29150,car,schedule
t29790,n16668,n24299,29150,car,schedule
t29791,n18002,n82229,29150,car,schedule
t29792,n22166,n57154,29150,car,schedule
t29793,n23406,n78351,29150,car,schedule
t29794,n51126,n71849,29150,car,schedule
t29795,n61567,n129408,29150,car,schedule
t29796,n98638,n90662,29150,car,schedule
t29797,n151751,n143898,29151,car,schedule
t29798,n153542,n73474,29151,car,schedule
t29799,n3266,n13811,29151,car,schedule
t29800,n33606,n123857,29151,car,schedule
t29801,n65942,n22175,29151,car,schedule
t29802,n7049,n143898,29151,car,schedule
t29803,n117945,n116550,29152,car,schedule
t29804,n12349,n109294,29152,car,schedule
t29805,n123597,n58112,29152,car,schedule
t29806,n13927,n89876,29152,car,schedule
t29807,n2027,n54245,29152,car,schedule
t29808,n4065,n20070,29152,car,schedule
t29809,n100383,n120665,29153,car,schedule
t29810,n119141,n115028,29153,car,schedule
t29811,n123567,n81516,29153,car,schedule
t29812,n147045,n29350,29153,car,schedule
t29813,n14989,n138159,29153,car,schedule
t29814,n152655,n85432,29153,car,schedule
t29815,n22263,n15793,29153,car,schedule
t29816,n22308,n64350,29153,car,schedule
t29817,n30264,n11643,29153,car,schedule
t29818,n50140,n124371,29153,car,schedule
t29819,n51064,n55243,29153,car,schedule
t29820,n53143,n3632,29153,car,schedule
t29821,n83375,n141122,29153,car,schedule
t29822,n108730,n129371,29154,car,schedule
t29823,n1230,n95496,29154,car,schedule
t29824,n131213,n129819,29154,car,schedule
t29825,n131664,n65845,29154,car,schedule
t29826,n137061,n16725,29154,car,schedule
t29827,n148701,n16671,29154,car,schedule
t29828,n31414,n32681,29154,car,schedule
t29829,n41400,n74911,29154,car,schedule
t29830,n53709,n97687,29154,car,schedule
t29831,n5420,n152694,29154,car,schedule
t29832,n115350,n130307,29155,car,schedule
t29833,n12147,n12349,29155,car,schedule
t29834,n139974,n128010,29155,car,schedule
t29835,n140629,n126604,29155,car,schedule
t29836,n20089,n122704,29155,transit,schedule
t29837,n77964,n29513,29155,car,schedule
t29838,n79571,n67207,29155,car,schedule
t29839,n8072,n59643,29155,car,schedule
t29840,n9762,n128086,29155,car,schedule
t29841,n10634,n29388,29156,car,schedule
t29842,n11514,n81243,29156,car,schedule
t29843,n5473,n12477,29156,car,schedule
t29844,n63296,n47736,29156,car,schedule
t29845,n8262,n137964,29156,transit,schedule
t29846,n103202,n59195,29157,car,schedule
t29847,n20248,n72387,29157,car,schedule
t29848,n31596,n69151,29157,car,schedule
t29849,n76219,n147231,29157,car,schedule
t29850,n8428,n127762,29157,car,schedule
t29851,n11356,n61334,29158,car,schedule
t29852,n20097,n112033,29158,car,schedule
t29853,n20334,n77660,29158,car,schedule
t29854,n23046,n131358,29158,car,schedule
t29855,n23930,n11344,29158,car,schedule
t29856,n30645,n70202,29158,car,schedule
t29857,n31414,n59723,29158,car,schedule
t29858,n9341,n33397,29158,car,schedule
t29859,n117398,n16719,29159,car,schedule
t29860,n12495,n56670,29159,car,schedule
t29861,n19769,n142412,29159,car,schedule
t29862,n25340,n54689,29159,car,schedule
t29863,n47222,n124889,29159,car,schedule
t29864,n67834,n56833,29159,car,schedule
t29865,n100414,n73552,29160,car,schedule
t29866,n125937,n53835,29160,car,schedule
t29867,n139459,n105997,29160,car,schedule
t29868,n157272,n108436,29160,car,schedule
t29869,n23890,n148585,29160,car,schedule
t29870,n24794,n58799,29160,car,schedule
t29871,n2935,n16719,29160,car,schedule
t29872,n5584,n76985,29160,car,schedule
t29873,n5706,n143005,29160,car,schedule
t29874,n57864,n147231,29160,car,schedule
t29875,n82629,n47616,29160,car,schedule
t29876,n8295,n127219,29160,car,schedule
t29877,n93474,n78866,29160,car,schedule
t29878,n134635,n114706,29161,car,schedule
t29879,n135651,n104574,29161,car,schedule
t29880,n2388,n25708,29161,car,schedule
t29881,n8162,n132872,29161,car,schedule
t29882,n91108,n49487,29161,car,schedule
t29883,n98122,n64424,29161,car,schedule
t29884,n139893,n49081,29162,car,schedule
t29885,n17883,n82313,29162,car,schedule
t29886,n20573,n914,29162,car,schedule
t29887,n4201,n4565,29162,car,schedule
t29888,n4633,n143608,29162,car,schedule
t29889,n60410,n29639,29162,car,schedule
t29890,n76921,n108974,29162,car,schedule
t29891,n83375,n92002,29162,car,schedule
t29892,n86439,n103396,29162,car,schedule
t29893,n99152,n9081,29162,car,schedule
t29894,n116360,n72024,29163,car,schedule
t29895,n1331,n49542,29163,car,schedule
t29896,n145003,n59041,29163,car,schedule
t29897,n59209,n49632,29163,car,schedule
t29898,n82636,n110960,29163,car,schedule
t29899,n112428,n57840,29164,car,schedule
t29900,n123549,n29594,29164,car,schedule
t29901,n129807,n102429,29164,car,schedule
t29902,n143174,n59875,29164,car,schedule
t29903,n16454,n57007,29164,car,schedule
t29904,n17882,n29872,29164,car,schedule
t29905,n22311,n79475,29164,car,schedule
t29906,n29475,n92002,29164,car,schedule
t29907,n44369,n149368,29164,car,schedule
t29908,n521,n149346,29164,car,schedule
t29909,n107578,n116683,29165,car,schedule
t29910,n118530,n59504,29165,car,schedule
t29911,n127682,n32681,29165,car,schedule
t29912,n14245,n2511,29165,car,schedule
t29913,n17107,n39592,29165,car,schedule
t29914,n67208,n65364,29165,car,schedule
t29915,n10176,n85299,29166,car,schedule
t29916,n102633,n78040,29166,car,schedule
t29917,n121834,n111337,29166,car,schedule
t29918,n143073,n115059,29166,car,schedule
t29919,n62699,n68884,29166,car,schedule
t29920,n7606,n109313,29166,car,schedule
t29921,n118403,n118372,29167,car,schedule
t29922,n121663,n27693,29167,car,schedule
t29923,n126844,n82901,29167,car,schedule
t29924,n5354,n46606,29167,car,schedule
t29925,n95084,n68905,29167,car,schedule
t29926,n103129,n5775,29168,car,schedule
t29927,n147283,n28468,29168,car,schedule
t29928,n25561,n79171,29168,car,schedule
t29929,n3167,n81514,29168,bike,schedule
t29930,n38700,n22842,29168,car,schedule
t29931,n3874,n64921,29168,car,schedule
t29932,n46663,n25961,29168,car,schedule
t29933,n72023,n145673,29168,car,schedule
t29934,n101869,n87608,29169,car,schedule
t29935,n116775,n116148,29169,car,schedule
t29936,n15034,n57971,29169,car,schedule
t29937,n156743,n134454,29169,car,schedule
t29938,n2573,n83921,29169,car,schedule
t29939,n131089,n121564,29170,car,schedule
t29940,n137039,n89876,29170,car,schedule
t29941,n17223,n913,29170,car,schedule
t29942,n20345,n72394,29170,car,schedule
t29943,n32471,n37383,29170,car,schedule
t29944,n88601,n110330,29170,car,schedule
t29945,n9742,n24456,29170,car,schedule
t29946,n12090,n30737,29171,car,schedule
t29947,n123665,n80580,29171,car,schedule
t29948,n17506,n108075,29171,car,schedule
t29949,n32211,n59195,29171,car,schedule
t29950,n51108,n158899,29171,car,schedule
t29951,n54078,n153893,29171,car,schedule
t29952,n8212,n93128,29171,car,schedule
t29953,n9025,n46290,29171,car,schedule
t29954,n97714,n98355,29171,car,schedule
t29955,n102464,n120665,29172,car,schedule
t29956,n117402,n80459,29172,car,schedule
t29957,n28258,n17757,29172,car,schedule
t29958,n74006,n67479,29172,car,schedule
t29959,n82629,n88993,29172,car,schedule
t29960,n1021,n84077,29173,car,schedule
t29961,n158727,n109057,29173,car,schedule
t29962,n18353,n124911,29173,car,schedule
t29963,n25339,n66446,29173,car,schedule
t29964,n48593,n38648,29173,car,schedule
t29965,n5606,n43474,29173,car,schedule
t29966,n72857,n57999,29173,car,schedule
t29967,n8295,n62971,29173,car,schedule
t29968,n9005,n120665,29173,car,schedule
t29969,n13435,n86396,29174,car,schedule
t29970,n18353,n71205,29174,car,schedule
t29971,n20573,n38824,29174,car,schedule
t29972,n29591,n118136,29174,car,schedule
t29973,n51602,n123739,29174,car,schedule
t29974,n5334,n78491,29174,car,schedule
t29975,n69655,n131369,29174,car,schedule
t29976,n75420,n18329,29174,car,schedule
t29977,n116891,n92136,29175,car,schedule
t29978,n123055,n12673,29175,car,schedule
t29979,n13853,n60757,29175,car,schedule
t29980,n140096,n80033,29175,car,schedule
t29981,n17434,n52364,29175,car,schedule
t29982,n20348,n61317,29175,car,schedule
t29983,n20512,n57274,29175,car,schedule
t29984,n20903,n57395,29175,car,schedule
t29985,n408,n137234,29175,car,schedule
t29986,n44412,n74395,29175,car,schedule
t29987,n46467,n14354,29175,car,schedule
t29988,n94393,n2511,29175,car,schedule
t29989,n1595,n82733,29176,car,schedule
t29990,n17366,n81634,29176,car,schedule
t29991,n17595,n83600,29176,car,schedule
t29992,n49736,n33397,29176,car,schedule
t29993,n57149,n71615,29176,car,schedule
t29994,n6071,n132261,29176,car,schedule
t29995,n63500,n80027,29176,car,schedule
t29996,n9227,n60376,29176,car,schedule
t29997,n92392,n87966,29176,car,schedule
t29998,n150491,n39299,29177,car,schedule
t29999,n152612,n77766,29177,car,schedule
t30000,n154411,n82901,29177,car,schedule
t30001,n20097,n78491,29177,car,schedule
t30002,n22564,n59416,29177,car,schedule
t30003,n349,n139373,29177,car,schedule
t30004,n52630,n103057,29177,car,schedule
